tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
737678689543020544,2016-05-31 16:14:39+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11.0,10,None,,4619,1190,1,Pembroke,0.935307,True,Cardigan,0.0498742,True,Chihuahua,0.0116032,True
737445876994609152,2016-05-31 00:49:32+00:00,Twitter for iPhone,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13.0,10,None,floofer,9405,4036,1,Samoyed,0.400568,True,Pomeranian,0.331268,True,Maltese_dog,0.0454261,True
737322739594330112,2016-05-30 16:40:14+00:00,Twitter for iPhone,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,9.0,10,Lily,,3310,728,1,Guinea_pig,0.148526,False,Solar_dish,0.0971829,False,Park_bench,0.0593119,False
737310737551491075,2016-05-30 15:52:33+00:00,Twitter for iPhone,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,13.0,10,None,,13452,6716,1,Cliff,0.4390770000000001,False,Lakeside,0.0628992,False,Valley,0.0397585,False
736736130620620800,2016-05-29 01:49:16+00:00,Twitter for iPhone,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13.0,10,Chadrick,,3860,1536,1,Schipperke,0.545502,True,Groenendael,0.298622,True,Labrador_retriever,0.030986400000000008,True
736365877722001409,2016-05-28 01:18:00+00:00,Twitter for iPhone,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11.0,10,Rory,pupper,3650,1109,3,Cup,0.473555,False,Toy_poodle,0.082606,True,Consomme,0.048298,False
736225175608430592,2016-05-27 15:58:54+00:00,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10.0,10,none,,7464,2531,1,Labrador_retriever,0.399217,True,West_highland_white_terrier,0.13771,True,Cocker_spaniel,0.0620327,True
736010884653420544,2016-05-27 01:47:23+00:00,Twitter for iPhone,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10.0,10,None,,7217,2693,2,Golden_retriever,0.553901,True,Labrador_retriever,0.119475,True,Bluetick,0.077475,True
735991953473572864,2016-05-27 00:32:10+00:00,Twitter for iPhone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11.0,10,Maxaroni,,3283,1030,2,Cocker_spaniel,0.961643,True,Toy_poodle,0.0115469,True,Soft-coated_wheaten_terrier,0.00490333,True
735648611367784448,2016-05-26 01:47:51+00:00,Twitter for iPhone,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12.0,10,None,pupper,3722,1005,1,Pembroke,0.462594,True,Seat_belt,0.261854,False,Cardigan,0.151698,True
735635087207878657,2016-05-26 00:54:06+00:00,Twitter for iPhone,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11.0,10,Dakota,,5639,2135,1,Pug,0.8918709999999999,True,Goose,0.0143766,False,Fur_coat,0.00845143,False
735274964362878976,2016-05-25 01:03:06+00:00,Twitter for iPhone,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,11.0,10,None,,12003,4527,1,Studio_couch,0.944692,False,Four-poster,0.00794163,False,Quilt,0.00630206,False
735256018284875776,2016-05-24 23:47:49+00:00,Twitter for iPhone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8.0,10,Kellogg,doggo,3051,801,1,Staffordshire_bullterrier,0.523191,True,French_bulldog,0.351104,True,Doormat,0.0280753,False
735137028879360001,2016-05-24 15:55:00+00:00,Twitter for iPhone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9.0,10,Buckley,pupper,2869,876,1,Walker_hound,0.413535,True,Beagle,0.233891,True,English_foxhound,0.164943,True
734912297295085568,2016-05-24 01:02:00+00:00,Twitter for iPhone,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10.0,10,Jax,,2533,471,1,Maltese_dog,0.847292,True,Feather_boa,0.0593786,False,Old_english_sheepdog,0.052758000000000006,True
734787690684657664,2016-05-23 16:46:51+00:00,Twitter for iPhone,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13.0,10,None,,11510,5734,4,Golden_retriever,0.883991,True,Chow,0.0235416,True,Labrador_retriever,0.0160559,True
734776360183431168,2016-05-23 16:01:50+00:00,Twitter for iPhone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11.0,10,Livvie,,2314,487,1,Siberian_husky,0.304902,True,Eskimo_dog,0.155147,True,Malamute,0.050942400000000006,True
733828123016450049,2016-05-21 01:13:53+00:00,Twitter for iPhone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10.0,10,Terry,,3298,714,2,Beagle,0.472324,True,Walker_hound,0.121779,True,Saint_bernard,0.11464,True
733822306246479872,2016-05-21 00:50:46+00:00,Twitter for iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10.0,10,Moose,floofer,3379,921,1,Lhasa,0.457356,True,Shih-tzu,0.371282,True,Tibetan_terrier,0.048359,True
733482008106668032,2016-05-20 02:18:32+00:00,Twitter for iPhone,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10.0,10,None,,2872,850,1,French_bulldog,0.619382,True,Computer_keyboard,0.142274,False,Mouse,0.0585047,False
733460102733135873,2016-05-20 00:51:30+00:00,Twitter for iPhone,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11.0,10,Hermione,,3861,1135,1,Chow,0.931275,True,Beaver,0.0288311,False,Dhole,0.017379,False
733109485275860992,2016-05-19 01:38:16+00:00,Twitter for iPhone,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12.0,10,None,"doggo , pupper",49132,15442,1,Golden_retriever,0.945523,True,Labrador_retriever,0.0423191,True,Doormat,0.00395626,False
732732193018155009,2016-05-18 00:39:02+00:00,Twitter for iPhone,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,12.0,10,Ralpher,,2221,481,1,Koala,0.162935,False,Staffordshire_bullterrier,0.127969,True,Mongoose,0.096421,False
732726085725589504,2016-05-18 00:14:46+00:00,Twitter for iPhone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11.0,10,Aldrick,,3283,793,1,Pomeranian,0.961902,True,Samoyed,0.0242893,True,Chow,0.00577178,True
732585889486888962,2016-05-17 14:57:41+00:00,Twitter for iPhone,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10.0,10,None,,3346,712,2,Staffordshire_bullterrier,0.843359,True,American_staffordshire_terrier,0.0282903,True,Miniature_pinscher,0.0167929,True
732375214819057664,2016-05-17 01:00:32+00:00,Twitter for iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11.0,10,Kyle,doggo,7404,2273,1,Tennis_ball,0.998673,False,Basset,0.000547053,True,Golden_retriever,0.00035998,True
732005617171337216,2016-05-16 00:31:53+00:00,Twitter for iPhone,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11.0,10,Larry,,13633,4855,1,English_setter,0.677408,True,Border_collie,0.052724,True,Cocker_spaniel,0.0485719,True
731285275100512256,2016-05-14 00:49:30+00:00,Twitter for iPhone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12.0,10,Solomon,,3213,897,1,Pembroke,0.967103,True,Cardigan,0.0211264,True,Chihuahua,0.00223107,True
731156023742988288,2016-05-13 16:15:54+00:00,Twitter for iPhone,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,12.0,10,none,,3538,1139,1,Lakeside,0.501767,False,Breakwater,0.0513506,False,King_penguin,0.0494438,False
730924654643314689,2016-05-13 00:56:32+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,9.0,10,none,,5618,1779,1,Polecat,0.185382,False,Mink,0.105282,False,Newfoundland,0.0862411,True
730573383004487680,2016-05-12 01:40:42+00:00,Twitter for iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10.0,10,Rooney,pupper,4451,1906,2,American_staffordshire_terrier,0.810158,True,Labrador_retriever,0.058204999999999986,True,Weimaraner,0.027929500000000003,True
730427201120833536,2016-05-11 15:59:50+00:00,Twitter for iPhone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11.0,10,Crystal,,3194,937,1,Eskimo_dog,0.682082,True,Siberian_husky,0.289288,True,Staffordshire_bullterrier,0.00877069,True
730211855403241472,2016-05-11 01:44:07+00:00,Twitter for iPhone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11.0,10,Ziva,,3481,956,1,Pug,0.341663,True,Norwegian_elkhound,0.171222,True,German_shepherd,0.124687,True
730196704625098752,2016-05-11 00:43:55+00:00,Twitter for iPhone,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,6.0,10,Charles,,4430,1699,1,Hand_blower,0.296145,False,Chain_mail,0.262271,False,Toilet_seat,0.149497,False
729854734790754305,2016-05-10 02:05:03+00:00,Twitter for iPhone,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,11.0,10,Ollie,,3704,1009,1,Doormat,0.359586,False,China_cabinet,0.0539014,False,Passenger_car,0.0526647,False
729838605770891264,2016-05-10 01:00:58+00:00,Twitter for iPhone,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",12.0,10,None,,1598,338,1,Stone_wall,0.7582180000000001,False,Patio,0.07420539999999999,False,Prison,0.013826,False
729823566028484608,2016-05-10 00:01:12+00:00,Twitter for iPhone,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13.0,10,Stefan,,3646,1122,1,Kelpie,0.218408,True,Arabian_camel,0.114368,False,Coyote,0.0964093,False
729463711119904772,2016-05-09 00:11:16+00:00,Twitter for iPhone,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13.0,10,Pupcasso,,5305,2082,1,German_shepherd,0.829307,True,Doberman,0.0225,True,Basenji,0.0211901,True
729113531270991872,2016-05-08 00:59:46+00:00,Twitter for iPhone,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",10.0,10,None,,1734,287,2,Stone_wall,0.6061880000000001,False,Prison,0.064831,False,Bannister,0.0480482,False
728986383096946689,2016-05-07 16:34:32+00:00,Twitter for iPhone,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11.0,10,Puff,,2878,735,2,Maltese_dog,0.95207,True,Toy_poodle,0.0272706,True,Miniature_poodle,0.00487436,True
728760639972315136,2016-05-07 01:37:30+00:00,Twitter for iPhone,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13.0,10,None,,4274,1535,1,Pembroke,0.939134,True,Cardigan,0.0543356,True,Chihuahua,0.00559029,True
728751179681943552,2016-05-07 00:59:55+00:00,Twitter for iPhone,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10.0,10,Flurpson,,2529,614,1,Saint_bernard,0.48205,True,Collie,0.20274,True,Borzoi,0.0379758,True
728653952833728512,2016-05-06 18:33:34+00:00,Twitter for iPhone,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,8.0,10,Coleman,,3049,943,2,Window_shade,0.594333,False,Studio_couch,0.053515,False,Rotisserie,0.0412478,False
728409960103686147,2016-05-06 02:24:02+00:00,Twitter for iPhone,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,10.0,10,Wallace,,4488,1819,1,Siamese_cat,0.478278,False,Saint_bernard,0.0942456,True,King_penguin,0.0821567,False
728387165835677696,2016-05-06 00:53:27+00:00,Twitter for iPhone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12.0,10,Enchilada,,3415,875,1,Collie,0.266414,True,Great_pyrenees,0.138546,True,Keeshond,0.109014,True
728046963732717569,2016-05-05 02:21:37+00:00,Twitter for iPhone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11.0,10,Raymond,,3922,1079,1,Newfoundland,0.255971,True,Groenendael,0.175583,True,German_shepherd,0.164135,True
728035342121635841,2016-05-05 01:35:26+00:00,Twitter for iPhone,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,12.0,10,none,pupper,4144,1505,1,Handkerchief,0.30296100000000004,False,Pomeranian,0.248664,True,Shih-tzu,0.111015,True
728015554473250816,2016-05-05 00:16:48+00:00,Twitter for iPhone,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11.0,10,Rueben,pupper,3780,989,1,Cocker_spaniel,0.384559,True,Golden_retriever,0.091661,True,Sandbar,0.0817989,False
727685679342333952,2016-05-04 02:26:00+00:00,Twitter for iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12.0,10,Cilantro,,2714,572,1,Border_collie,0.462408,True,Collie,0.214556,True,Eskimo_dog,0.0356036,True
727644517743104000,2016-05-03 23:42:26+00:00,Twitter for iPhone,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13.0,10,None,doggo,5360,1583,2,Great_pyrenees,0.457164,True,Kuvasz,0.39171,True,Labrador_retriever,0.0945226,True
727524757080539137,2016-05-03 15:46:33+00:00,Twitter for iPhone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,10.0,10,None,pupper,4093,1078,2,Pomeranian,0.958834,True,Chihuahua,0.0240992,True,Chow,0.00394105,True
727314416056803329,2016-05-03 01:50:44+00:00,Twitter for iPhone,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,11.0,10,None,pupper,3059,670,2,Toy_poodle,0.827469,True,Miniature_poodle,0.16076,True,Tibetan_terrier,0.00173075,True
727286334147182592,2016-05-02 23:59:09+00:00,Twitter for iPhone,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,9.0,10,None,,2815,743,1,Bonnet,0.14644,False,Sock,0.083091,False,Chihuahua,0.0705542,True
727175381690781696,2016-05-02 16:38:15+00:00,Twitter for iPhone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10.0,10,Karll,,3580,1237,2,Flat-coated_retriever,0.656463,True,Great_dane,0.0847658,True,Labrador_retriever,0.0589085,True
726935089318363137,2016-05-02 00:43:25+00:00,Twitter for iPhone,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,12.0,10,Sprout,,6270,2196,2,Teddy,0.821615,False,Toy_poodle,0.083749,True,Lakeland_terrier,0.033318,True
726887082820554753,2016-05-01 21:32:40+00:00,Twitter for iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10.0,10,Blitz,,3525,1362,1,Soft-coated_wheaten_terrier,0.5159189999999999,True,Irish_terrier,0.162655,True,Chesapeake_bay_retriever,0.125182,True
726828223124897792,2016-05-01 17:38:46+00:00,Twitter for iPhone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,10,Bloop,,3295,911,1,Miniature_pinscher,0.255327,True,Border_terrier,0.181279,True,Labrador_retriever,0.125185,True
726224900189511680,2016-04-30 01:41:23+00:00,Twitter for iPhone,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,10,None,,4069,1041,1,Standard_poodle,0.261112,True,Cocker_spaniel,0.0947852,True,Bucket,0.06994639999999999,False
725842289046749185,2016-04-29 00:21:01+00:00,Twitter for iPhone,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,12.0,10,Colby,,6508,2408,1,Toy_poodle,0.420463,True,Miniature_poodle,0.13264,True,Chesapeake_bay_retriever,0.121523,True
725786712245440512,2016-04-28 20:40:11+00:00,Twitter for iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11.0,10,Lillie,pupper,3835,1239,1,Chow,0.33576100000000003,True,Samoyed,0.167173,True,Kuvasz,0.145715,True
725729321944506368,2016-04-28 16:52:08+00:00,Twitter for iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,10,Lola,,4784,1603,1,Boxer,0.599076,True,Bull_mastiff,0.177318,True,French_bulldog,0.141461,True
724983749226668032,2016-04-26 15:29:30+00:00,Twitter for iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,10,Fred,,3429,1164,1,Golden_retriever,0.67575,True,Great_pyrenees,0.0951679,True,Cocker_spaniel,0.0760429,True
724771698126512129,2016-04-26 01:26:53+00:00,Twitter for iPhone,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11.0,10,None,doggo,2143,566,2,German_short-haired_pointer,0.835491,True,Bluetick,0.058788,True,English_setter,0.0372083,True
724405726123311104,2016-04-25 01:12:38+00:00,Twitter for iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10.0,10,Ashleigh,pupper,4856,1508,1,Golden_retriever,0.240695,True,Cocker_spaniel,0.202444,True,Feather_boa,0.159348,False
724049859469295616,2016-04-24 01:38:33+00:00,Twitter for iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,10,Kreggory,,3963,1615,1,Border_collie,0.581835,True,Collie,0.344588,True,Shetland_sheepdog,0.0435842,True
724046343203856385,2016-04-24 01:24:35+00:00,Twitter for iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10.0,10,Sarge,,2451,512,1,Boxer,0.8262719999999999,True,Bull_mastiff,0.158595,True,Great_dane,0.0118586,True
724004602748780546,2016-04-23 22:38:43+00:00,Twitter for iPhone,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,11.0,10,Luther,pupper,3825,1387,3,Siamese_cat,0.950526,False,Pug,0.0188769,True,Quilt,0.007627600000000002,False
723912936180330496,2016-04-23 16:34:28+00:00,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,10,Sugar,,3580,1122,1,Samoyed,0.991772,True,Pomeranian,0.00362638,True,Chow,0.00223183,True
723688335806480385,2016-04-23 01:41:59+00:00,Twitter for iPhone,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,12.0,10,Reginald,,7023,2637,2,Teddy,0.263256,False,Chow,0.0890102,True,Irish_terrier,0.06530570000000001,True
723673163800948736,2016-04-23 00:41:42+00:00,Twitter for iPhone,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10.0,10,Ivar,,2785,812,1,Golden_retriever,0.83939,True,Labrador_retriever,0.0657058,True,Hand_blower,0.012941,False
723179728551723008,2016-04-21 16:00:57+00:00,Twitter for iPhone,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8.0,10,Jangle,,4854,1685,1,Tennis_ball,0.176495,False,Badger,0.0599052,False,Norwegian_elkhound,0.0568505,True
722974582966214656,2016-04-21 02:25:47+00:00,Twitter for iPhone,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,6.0,10,None,,3748,1428,1,Great_dane,0.246762,True,Greater_swiss_mountain_dog,0.126131,True,Weimaraner,0.0852969,True
722613351520608256,2016-04-20 02:30:23+00:00,Twitter for iPhone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12.0,10,Schnitzel,,4578,1492,1,Labrador_retriever,0.5309149999999999,True,Golden_retriever,0.28823000000000004,True,Chow,0.0448537,True
721503162398597120,2016-04-17 00:58:53+00:00,Twitter for iPhone,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,10,Panda,,4206,1639,3,Pomeranian,0.99775,True,Chihuahua,0.001248,True,Pekinese,0.000775002,True
721001180231503872,2016-04-15 15:44:11+00:00,Twitter for iPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11.0,10,Oliver,pupper,2339,551,1,Samoyed,0.950053,True,Washbasin,0.00632139,False,Tub,0.00624335,False
720785406564900865,2016-04-15 01:26:47+00:00,Twitter for iPhone,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12.0,10,Archie,,2851,698,1,Chihuahua,0.8964219999999999,True,Dingo,0.027929400000000004,False,Kelpie,0.0179158,True
720775346191278080,2016-04-15 00:46:48+00:00,Twitter for iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,10,Berkeley,,2249,564,1,Newfoundland,0.48997,True,Groenendael,0.174497,True,Giant_schnauzer,0.07906669999999999,True
720415127506415616,2016-04-14 00:55:25+00:00,Twitter for iPhone,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10.0,10,None,,3780,1354,1,Rottweiler,0.990312,True,Black-and-tan_coonhound,0.00249478,True,American_black_bear,0.00173312,False
720389942216527872,2016-04-13 23:15:21+00:00,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,10,Ralphé,,5846,2258,1,Pembroke,0.873977,True,Cardigan,0.0433385,True,Eskimo_dog,0.0191971,True
720340705894408192,2016-04-13 19:59:42+00:00,Twitter for iPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,10.0,10,Derek,pupper,2620,872,1,Alp,0.320126,False,Lawn_mower,0.0808077,False,Viaduct,0.065321,False
720059472081784833,2016-04-13 01:22:10+00:00,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9.0,10,Charleson,,3549,1015,1,Mexican_hairless,0.451852,True,Redbone,0.254884,True,Italian_greyhound,0.0948181,True
720043174954147842,2016-04-13 00:17:25+00:00,Twitter for iPhone,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11.0,10,Neptune,,4562,1813,1,Samoyed,0.954517,True,Eskimo_dog,0.0291296,True,White_wolf,0.00446203,False
719991154352222208,2016-04-12 20:50:42+00:00,Twitter for iPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,10,None,doggo,4471,1588,2,Golden_retriever,0.605304,True,Cocker_spaniel,0.130948,True,Labrador_retriever,0.0946916,True
719704490224398336,2016-04-12 01:51:36+00:00,Twitter for iPhone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,12.0,10,Clyde,pupper,4170,1291,1,Home_theater,0.05903260000000001,False,Window_shade,0.038299,False,Bathtub,0.0355282,False
719551379208073216,2016-04-11 15:43:12+00:00,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,10,Harnold,,4636,1707,1,Malamute,0.873233,True,Siberian_husky,0.07643539999999999,True,Eskimo_dog,0.035745,True
719367763014393856,2016-04-11 03:33:34+00:00,Twitter for iPhone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11.0,10,Sid,,2598,686,1,Swing,0.171486,False,Soft-coated_wheaten_terrier,0.050971,True,Tibetan_terrier,0.0477594,True
719339463458033665,2016-04-11 01:41:07+00:00,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10.0,10,Lucy,,4078,1117,1,Golden_retriever,0.765778,True,Borzoi,0.0711481,True,Leonberg,0.0703705,True
719332531645071360,2016-04-11 01:13:34+00:00,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,10,Pippa,,3175,854,1,Dandie_dinmont,0.224415,True,Miniature_poodle,0.204882,True,Norfolk_terrier,0.0906329,True
718971898235854848,2016-04-10 01:20:33+00:00,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,10,Sadie,,3196,984,1,Golden_retriever,0.14039400000000002,True,Saint_bernard,0.118769,True,Labrador_retriever,0.0754917,True
718939241951195136,2016-04-09 23:10:47+00:00,Twitter for iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12.0,10,Otis,,4793,1579,1,Pembroke,0.7663270000000001,True,Cardigan,0.222126,True,Toilet_tissue,0.00675723,False
718631497683582976,2016-04-09 02:47:55+00:00,Twitter for iPhone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10.0,10,None,,17287,7192,1,Pomeranian,0.993718,True,Pekinese,0.00361083,True,Persian_cat,0.000524823,False
718613305783398402,2016-04-09 01:35:37+00:00,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11.0,10,Carper,,2252,427,1,Labrador_retriever,0.58458,True,German_short-haired_pointer,0.34065700000000004,True,Chesapeake_bay_retriever,0.0319751,True
